hotel,district,source,author,date,rating,review
Александраполь,Нижегородский,yandex_maps,Олег Волынкин,20 июня 2023,5.0,"Уютные номера, есть номера с балконом и джакузи, завтраки . Вежливый персонал, удобное расположение на центральной улице города, чистые номера, есть возможность поставить машину возле гостиницы, все понравилось."
Бонджорно,Нижегородский,yandex_maps,Артур Теркин,14 ноября 2025,5.0,"Приятные впечатления от посещения данного отеля. Номер свеженький , все чистое. Хорошая большая и комфортная кровать, что для меня важно. Есть все необходимое(средства гигиены, кофемашина, чай со сладостями). Впечатления остались только положительные."
Бонджорно,Нижегородский,yandex_maps,Дмитрий Сорокин,18 июля 2025,5.0,"Удобное расположение, легко найти по крыльцу и вывеске, есть все необходимое в номере( на фото прилагаю), номер чистый и уютный. Были здесь с женой, накормили вкусным завтраком состоящим из двух блюд. Очень порадовало свежее кофе из кофе машины. Впредь будем останавливаться здесь. Заселили кстати как и обещали в 2 часа ночи🌛"
Бонджорно,Нижегородский,yandex_maps,Александр,17 июля 2025,5.0,"Нормальная гостиница ,душ ,кондиционер, вайфай ,мягкая кровать и чистые полотенца . А что еще нужно!? Персонал отзывчивый и ответственный . Забыл в номере ювилирку ,без лишних вопросов отправили по почте. Большое им спасибо ."
Бонджорно,Нижегородский,yandex_maps,Оксана,21 января 2025,5.0,"Прекрасная уютная гостиница! Останавливались с семьей в конце прошлого года, остались под приятным впечатлением) Несмотря на то, что Кстово - небольшой город, обслуживание достойного уровня! Также очень понравились завтраки, вкусно и сытно🥰"
Бонджорно,Нижегородский,yandex_maps,Олег Луговой,1 мая 2024,5.0,"Очень приятная мини гостинница. Довольно чисто и уюто. Шумоизоляция оказалась лучше ожиданий, за что отдельное спасибо :) в номере есть вообще все что нужно из одноразовых ништяковм тапочки, мыло, шампунь, зубная паста, щетки, шапочки для душа, ватные палочки,…"
Бонджорно,Нижегородский,yandex_maps,Екатерина Спицына,16 июля 2023,4.0,"Номер, в который нас заселили, был чистым, уютным, с хорошим ремонтом. Кровать удобная, матрац и белье хорошие. В номере туалетная комната с душевой кабиной (есть гигиенические наборы), телевизор, кондиционер, большой шкаф. Есть отдельная комната для принятия пищи…"
Бонджорно,Нижегородский,yandex_maps,Марьяна Ветер,29 августа 2023,4.0,"Отельчик отличный, все новое, чистое, стильное. Всего 3 номера. Завтрак с 6:30. Чай, кофе, печеньки вообще круглосуточно, все для душа, тапки, супер-матрац для меня. Полотенца бы поменять:) подустали…"
Бонджорно,Нижегородский,yandex_maps,White7401,21 ноября 2025,5.0,"Прекрасные условия проживания! Чисто и уютно, есть все необходимое для жизни!"
Бонджорно,Нижегородский,yandex_maps,Vika S,24 марта 2024,5.0,"Отличная гостиница ! Тихо, дают документы, завтраки сытные,чистенько"
Бонджорно,Нижегородский,yandex_maps,Артём Давлетов,31 июля 2025,1.0,"Ужасно, завтраки забывают подавать, овепрайз за качество Максимально не рекомендую"
Бонджорно,Нижегородский,yandex_maps,Елена Утехина,24 июля 2023,1.0,"Если вы обладаете терпением (готовы ждать пока вам подготовят номер после вашего прибытия), философски относитесь к вопросам чистоты и гигиены (неубранные использованные средства индивидуальной гигиены и отсутствие новых), любите полумрак и насекомых, и при этом готовы…"
Бонджорно,Нижегородский,yandex_maps,Владислав Веревка,13 февраля 2022,4.0,"Для такого маленького города очень хороший отель. Номера уютные и опрятные, с хорошим ремонтом. На ресепшене работают очень вежливые и приятные сотрудники. Завтрак очень хорош. В номере есть шкаф. Мне достался номер с балконом…"
Бонджорно,Нижегородский,yandex_maps,Наталья Андронова,1 мая 2021,5.0,"В данном отеле проживали сутки. Нас встретил приветливый персонал. Номера уютные, а главное чистые. Очень удобная постель. Нас накормили ужином, а утром домашним завтраком. Отдохнули на все 100 балов. Спасибо большое. Если будем в Кстове снова, если нужно будет отдохнуть, приедем обязательно."
Бонджорно,Нижегородский,yandex_maps,Виталий,20 декабря 2024,3.0,"Заказал себе с вечера завтрак, если его можно таковым назвать, а утром пришел к столу с объедками! Сервиса нет от слова совсем."
Бонджорно,Нижегородский,yandex_maps,Алёна Кувшинова,21 июля 2025,5.0,"Уютно и хорошее обслуживание. Завтрак подали в 7, как мы и просили, за что отдельное спасибо. В гостинице и в номерах свежий стильный ремонт. Хороший персонал. Номера отличные 👍"
Бонджорно,Нижегородский,yandex_maps,Антон Игоревич,9 октября 2023,1.0,"Здравствуйте! Это конечно тихий ужас, это первая гостиница в моей практике где я в отзыве пишу тихий ужас. - рецепшн отсутствует , бегущий сотрудник на две гостиницы , я заедал…"
Бонджорно,Нижегородский,yandex_maps,Александр Игнатьев,5 января 2023,1.0,"Бронировали в это отеле, но нас переселили в отель Кстово (сказали, что в Бонжороно нет мест). В Кстово, в номере пол уложен коридороной плиткой, диван дермантиновый (как номер для разовых любовных встреч). Надо отдать должное, администратор всё таки вышла на связь…"
Бонджорно,Нижегородский,yandex_maps,Katherine,8 июля 2024,5.0,"Отличное обслуживание, хорошие номера и вкусный завтрак! ❤️🤩 Мне очень все понравилось, однозначно рекомендую!"
Бонджорно,Нижегородский,yandex_maps,Михаил Алексеевич,4 марта 2024,5.0,"Отличный уютный мини отель, персонал отзывчивый. Рекомендую.Инрастуктура рядом. Всё в шаговой доступности."
Бонджорно,Нижегородский,yandex_maps,704973 гайнутдинов шамиль,3 июля 2022,5.0,"Уютная, тихая гостиница. Прекрасный, приятный персонал, душевные затраки, на выбор меню. Стоянка под камерами у входа. Удобный выезд на трассу М7. Чистое, белоснежное пастельное бельё. Минусов вообще не нашёл"
Бонджорно,Нижегородский,yandex_maps,Алексей К.,19 июня 2024,5.0,"Хорошая гостиница, чисто , уютно, хорошие завтраки, персонал молодцы."
Бонджорно,Нижегородский,yandex_maps,Анна Хайруллина,2 декабря 2023,5.0,"Очень хороший чистый отель , замечательный администратор, мне понравилось, остановка в шаговой доступности и все магазины !!!!"
Бонджорно,Нижегородский,yandex_maps,Татьяна Филимонова,4 декабря 2021,5.0,Хорошая бюджетная гостиница. Номера большие и чистые. Завтрак вкусный. Женщина на ресепшене очень приветливая и приятная. Впечатление осталось очень хорошие. Спасибо
Бонджорно,Нижегородский,yandex_maps,Геннадий Бондарев,11 мая 2023,5.0,"В номер на двоих положили два полотенца, одно одеяло, на завтраки нужно записываться, это из минусов, плюсы достаточно чистый номер"
Бонджорно,Нижегородский,yandex_maps,Ольга Гурьева,16 ноября 2023,1.0,"Если вы приехали, то хорошо, если нет, так ещё лучше. Представьте что вы сняли себе квартиру без сервиса. 3 комнаты на весь отель. За 3 дня видела админстратора 1 раз мельком, даже не поздоровалась. Запах при входе в отель не из приятных. Цена не соответствует. Из +: чисто, ремонт свежий."
Бонджорно,Нижегородский,yandex_maps,Вадим Мигов,8 июля 2024,5.0,"Порадовал ремонт и завтраки вкусные. Чистенько, приятненько"
Бонджорно,Нижегородский,yandex_maps,Илья,25 сентября 2023,5.0,"Хорошая гостиница, удобные чистые номера. Небольшая плотность номеров позволяет хорошо отдохнуть без шума"
Бонджорно,Нижегородский,yandex_maps,Алексей Клюткин,7 июля 2023,1.0,"Сервиса ноль, интернет не работает, хамят. Приехали в 15 часов, заселились только в 16:30. Номер был не убран после предыдущих постояльцев."
Бонджорно,Нижегородский,yandex_maps,Александр Кислицын Сергеевич,15 ноября 2021,5.0,Чистые и приятные номера. Заехать можно и в поздние часы. Администратор помогла с заселением и предоставила возможность поужинать. Большое спасибо!
Бонджорно,Нижегородский,yandex_maps,Анастасия А.,6 сентября 2023,2.0,"Был поздний заезд. Не могли дозвониться до отеля по двум номерам, представленным на сайте, чтобы ещё раз напомнить, что мы приедем после 00:00. Наш звонок просто сбрасывали, хотя звонить начали за 3ч до заезда. Писали даже смс сообщения. При этом номер был оплачен 100%…"
Бонджорно,Нижегородский,yandex_maps,Максим,28 декабря 2019,5.0,Маленький уютный отель (отельчик). Негативных моментов за 1.5 недели не обнаружил. Очень приветливый персонал. Чисто и тихо. Как будто у родственников гостил))) Советую!!!
Бонджорно,Нижегородский,yandex_maps,Виктория С.,2 августа 2024,5.0,"отличная гостиница, чисто, вкусные завтраки"
Бонджорно,Нижегородский,yandex_maps,Максим Сергеев,23 мая 2025,3.0,"Цена завышена. Нужно чаще проветривать коридор, запах внутри какой-то сырости. Зеркала протирать нормально размазюкали называется протёрли)"
Бонджорно,Нижегородский,yandex_maps,Александр Мирошкин,4 ноября 2022,5.0,"Маленькая гостиница, всего на три номера. Завтрак готовят на заказ из предложенного меню, всё вкусно. Будет возможность, снова остановлюсь."
Бонджорно,Нижегородский,yandex_maps,Никита Сандов,19 апреля 2024,5.0,"Отель понравился, хорошие завтраки, чистые номера."
Бонджорно,Нижегородский,yandex_maps,Светлана Львова,3 июля 2022,4.0,"Хорошая гостиница. Всегда чисто. Замечательный персонал ,приветливый, отзывчивый. Есть питание. Но ,на мой взгляд, цены завышают."
Бонджорно,Нижегородский,yandex_maps,Николай Завалин,20 февраля 2020,3.0,"Завтрак за 500 руб? Там продуктов рублей на 100. Заказал яичницу из двух яиц и пару блинчиков с мясом. Подали яйца два, но блинчик только один. Кто как может - так и зарабатывает, голодает наверное. Больше туда ни ногой."
Бонджорно,Нижегородский,yandex_maps,Артем Кузовихин,4 сентября 2019,5.0,"Чисто, по домашнему уютно. Отзывчивый персонал. Останавливался на пару дней по работе. Все устроило."
Бонджорно,Нижегородский,yandex_maps,Олег Б.,3 августа 2023,3.0,Дорого. Для не самого чистого номера и скромного завтрака ценник завышен.
Бонджорно,Нижегородский,yandex_maps,Алексей Назаров,6 мая 2022,5.0,Маленькая уютная гостиница с хорошими завтраками и приятным персоналом.
Бонджорно,Нижегородский,yandex_maps,Игорь Власов,31 мая 2021,4.0,"Нормально, Очень хорошие завтраки Тихо, но есть и минусы: в номерах слабое светоосвещение, даже если включить все лампы всё равно тускло, и слегка назойливые администраторы."
Бонджорно,Нижегородский,yandex_maps,Дмитрий,27 августа 2022,5.0,Хороший мини отель! Всё чисто и аккуратно. Приветливый и отзывчивый администратор.
Бонджорно,Нижегородский,yandex_maps,Ильдар М.,25 июля 2024,5.0,"Хороший отель, отличный номер"
Бонджорно,Нижегородский,yandex_maps,Д С,20 февраля 2024,5.0,"Первый раз в таком формате ночевал, когда все вопросы решались удалённо сотрудниками. Немного необычно)"
Бонджорно,Нижегородский,yandex_maps,Михаил Ларин,23 ноября 2019,5.0,"Чисто, уютно, есть все для хорошего проживания, демократичные цены"
Бонджорно,Нижегородский,yandex_maps,Лапин Сергей,24 августа 2024,5.0,Уютное классное место.
Бонджорно,Нижегородский,yandex_maps,ирина,9 мая 2022,5.0,"Отличный маленький отель , чисто и уютно."
Бонджорно,Нижегородский,yandex_maps,владимир близнюк,24 ноября 2021,5.0,"Супер отношение,чисто,уютно,всё понравилось!"
Бонджорно,Нижегородский,yandex_maps,Алена Локтионова,22 мая 2023,5.0,Отличный отель. С удовольствием можно вернуться . Минусов не нашли .
Бонджорно,Нижегородский,yandex_maps,Денис Тимофеев,30 января 2022,5.0,Хороший мини отель. Уютные номера. Всей семье понравилось.
SunLight,Нижегородский,yandex_maps,Vika S,25 июля 2025,5.0,"У меня был номер без окна, но за время проживания даже не заметила его отсутствия, не душно, свежо, есть вентиляция, спать, кушать, все комфортно👍 Туалет и душ на 3 номера, но очередей нет, так как умывальник есть в номере. Есть номера и с окнами, и с туалетом на номер, но дороже."
SunLight,Нижегородский,yandex_maps,Дмитрий Сорокин,18 июля 2025,5.0,"Красивый свежий ремонт, есть зона кафе, где можно посидеть и попить чай или покушать свою еду, чувствуешь себя как в ресторане. Удобные матрасы, спина не заболела после ночей в гостинице Санлайт. Рад, что открываются новые гостиницы в городе Кстово. Рядом есть магазины, что удобно."
SunLight,Нижегородский,yandex_maps,Борис Ш.,8 октября 2025,5.0,"Удобный, комфортный номер на двоих, чисто, свежо!!! Приятная атмосфера, есть всё для комфортного проживания! Чистая кухня, туалет, душ! Всё работает и функционирует"
SunLight,Нижегородский,yandex_maps,Петр,24 октября 2025,4.0,Все очень чисто комфортно. Не плохое расположение относительно магазинов. Номер на двоих брал. С двумя односпальными кроватями. На долгий период. Не вариант. На пару ночей. То что нужно
SunLight,Нижегородский,yandex_maps,Андрей С.,15 октября 2025,5.0,"Удобное расположение, рядом магазины, номера чистые, в номере холодильник, умывальник, телевизор. В холле кухня с микроволновкой."
SunLight,Нижегородский,yandex_maps,Вадим Мигов,11 июня 2025,5.0,"Ночевал здесь одну ночь. Номер чистый, опрятный, есть кухня, где можно попить чай с печеньем. Цена оправдывает качество оказанных услуг. Все понравилось!"
SunLight,Нижегородский,yandex_maps,Тихон Шастин,12 июня 2025,5.0,"В номере уютно, удобно, что есть зона кухни, где можно сделать чай и кофе в любое время, погреть еду в микроволновке, заселили в 2 часа ночи"
SunLight,Нижегородский,yandex_maps,анна дмитриева,12 июня 2025,5.0,"Чистенько, уютно, вся мебель в хорошем состоянии. Проблем с сотрудниками никаких не было, очень отзывчивая девушка"
SunLight,Нижегородский,yandex_maps,Оксана,12 июня 2025,5.0,"Очень уютная и милая гостиница! Вежливый администратор) Заехали вчера с мужем по приятной цене, быстро и качественно! Всем советуем!!!"
SunLight,Нижегородский,yandex_maps,Виктория Сорокина,11 июня 2025,5.0,"Чисто, новый ремонт, удобное расположение. Новая гостиница в городе кстово 👍"
SunLight,Нижегородский,yandex_maps,Алёна Кувшинова,21 июля 2025,5.0,"Есть все необходимое . Уютно в номерах и в кафе. Везде чисто и вежливый персонал. Очень гостеприимно , спасибо"
SunLight,Нижегородский,yandex_maps,Александр Батухтин,9 октября 2025,5.0,"Номера хорошие, ремонт современный, приветлтвыц пероснал, замечаний нету."
SunLight,Нижегородский,yandex_maps,Миха Ю,3 октября 2025,5.0,"Свежий ремонт , удобное месторасположение."
SunLight,Нижегородский,yandex_maps,Женя Л.,8 октября 2025,5.0,"Ремонт свежий, номера красивые мее нравится"
SunLight,Нижегородский,yandex_maps,Серикжан Джадранов,27 октября 2025,5.0,Всё супер! Рекомендую
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Анастасия М.,29 августа 2025,5.0,"Отличная квартира, чисто, уютно, отличное расположение - рядом метро и Стрелка. Все очень понравилось. Хозяева очень приятные и приветливые люди, которые всегда готовы прийти на помощь)"
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Ольга Слободян,22 августа 2024,5.0,"Останавливались в аппартаментах на несколько дней втроем. Квартира чистая, уютная, свежий ремонт. Удобное местоположение - рядом метро. Есть вся необходимая бытовая техника, кондиционер. Постельное белье и полотенца чистые, без пятен. На балконе подвесное плетеное кресло. Хозяйка вежливая, отзывчивая, на вопросы отвечает быстро. Рекомендую."
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Ирина К.,6 июня 2024,5.0,"Уютная, чистенькая и комфортная квартира в спальном районе!Есть все необходимое!Качели на балконе - это просто мечта!!!Сын с них не слезал))До Стрелки мин 10 пешком,рядом есть метро и место для купания.Очень довольны! Спасибо за уют!"
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Анастасия Юдина,22 июля 2023,5.0,"Квартира чистая, уютная, есть все необходимое для комфортного проживания. В пешей доступности все достопримечательности, метро, которое доставит в любую точку города. Заселение и выселение происходит бесконтактным способом. Рекомендую!👍"
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Наталья Лазарева,20 апреля 2022,5.0,"Хочу сказать огромное спасибо за терпение и внимание. Квартира очень понравилась, уютная, комфортная. Порадовало отношение к клиентам: маленькие сюрпризы очень приятный бонус. В ванной комнате есть одноразовый набор на 2х человек (зубные щетки, шампуни, гели для…"
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Эвелина,22 сентября 2022,5.0,"Останавливались с мужем и ребёнком здесь на несколько дней, квартира понравилась наличием всей необходимой техники для проживания, рядом есть продуктовые магазины и стадион, также большой плюс для людей с детьми - рядом находится детская площадка, все чисто и…"
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Нина Саврасова,13 октября 2022,5.0,"Решили с подругой отдохнуть от домашних дел и посмотреть этот прекрасный город. Забронировали заранее квартиру на несколько дней.Квартира очень уютная, есть всё самое необходимое, включая средства личной гигиены и необходимую бытовую технику. В шаговой…"
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Евгений,3 октября 2022,5.0,"Останавливались в этом отеле. Привлекло в первую очередь хорошее расположение. Магазины, метро, достопримечательности находятся в шаговой доступности. В 10-15 минутах находится набережная. В номере есть все необходимое для комфортного проживания. Сервис и…"
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Раиса Синелёва,8 октября 2022,5.0,"Благодарю за создание такой комфортной гостиницы. В номере хорошая мебель, удобная кровать, телевизор, холодильник, фен. Чисто. Микроволновая печь на этаже. В целом, есть все, что необходимо. Довольна, что остановила выбор тут на время своей командировки."
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,sociolog-89,27 сентября 2022,5.0,"Отличный вариант для того, чтобы на какое-то время расположиться в городе. Хороший район, внутри все чисто и уютно. Спала как младенец! Очень удобно! Еще поеравилось, что заселение было в обговоренное время и хозяин был на связи."
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Юлия,4 июля 2022,5.0,Отличная квартира Все что необходимы есть Единственный момент-нет кондиционера. Надеюсь это попровимо…
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Максим,13 августа 2023,1.0,"Простите конечно за то что я сейчас напишу, но худшего варианта вы не найдете в Нижнем Новгороде. Просто приложу фото. Цена на середину августа 8 тысяч сутки. Фотографии на суточно.ру очень сильно скрывают действительную картину."
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Дарина Громова,8 октября 2022,5.0,"Выражаю благодарность персоналу отеля!😍 Хочется отметить, что все очень доброжелательные и вежливые, поэтому создается атмосфера хорошего отдыха и отличного настроения. Мы уже дважды здесь побывали, надеемся приехать еще!Огромное Спасибо вам !"
HomeHotel Бетанкура 29,Нижегородский,yandex_maps,Юлия К.,2 июня 2020,5.0,Все очень понравилось.
Комфорт плюс,Нижегородский,yandex_maps,Елена Крицкова,18 августа 2025,5.0,"Уютная квартира, были 4 дня, все есть, чисто, все понравилось. Остановки рядом есть, можно дойти до метро, магазин прямо в доме на первом этаже. Были с собакой."
Комфорт плюс,Нижегородский,yandex_maps,Юлия З.,4 апреля 2025,5.0,"Задержали самолёт. Рейс был ночной. Заселили в 1 ночи. Очень удобно, что бесконтактное заселение. Апартаменты чистые. Очень тёплые. Для проживания все есть. Администратор по телефону была очень вежливая. Мы остались довольны. Рекомендую!"
Атмосферная Квартира,Нижегородский,yandex_maps,No Nami,21 ноября 2025,5.0,Очень уютная квартира 1 комнатная кухня отдельно туалет и ванная тоже отдельно все сделано в высшем качестве отдохнул Очень хорошо есть вай фай все очень чисто и опрятно нету ни каких таракан и прочее отличная 2х спальня кровать и диван раскладной книжка проше говоря 5 звёзд все супер
Гостевой дом с русской баней,Нижегородский,yandex_maps,Геннадий,18 января 2025,5.0,Отличный дом !!! Баня новая и горячая!! Всем рекомендую !!
Квартира на ул. Фучика,Нижегородский,yandex_maps,Сергей Раткин,29 декабря 2024,5.0,"Отличные апартаменты! Всё есть для проживания, включая стиралку! Чисто, уютно, интерьер подобран со вкусом! Рекомендую!"
Les&Park,Приокский,yandex_maps,Ирина П.,28 июля 2025,3.0,"Останавливалась на 2 ночи в июле. Из плюсов: 1. Рядом парк с озером, там даже купаться можно, в парке встретила ежа. 2. Персонал - женщина с ресепшн видела по камерам как я безрезультатно пытаюсь выехать с парковки, вышла, скоорденировала и помогла выехать. 3. Белоснежные…"
Les&Park,Приокский,yandex_maps,Дмитрий Т.,19 августа 2025,4.0,"Были две ночи на день города. Размещались с двумя детьми. За эти деньги прям вполне,особенно расположение. Есть нюансы,но если о них знать заранее,то это не проблема…"
Les&Park,Приокский,yandex_maps,Яна Николаевна ГринВуд,23 июля 2025,5.0,"Удобно и очень красиво!✔️🙂 Везде везде в номерах чисто,свежо , благодаря тому что лес рядом. Машин немного, номеров немного, тишина и спокойствие. У нас был номер с гостиной, которая служила нам столовой, был чайник и холодильник в номере. Вентилятор , телевизор…"
Les&Park,Приокский,yandex_maps,Юдина Юлия,29 ноября 2025,5.0,"Совершенно обычный номер обычной гостиницы. Самое главное сейчас это вай фай, он там есть и весьма приличный. 2 х. спальная кровать (не сломанная, чистая, 4 подушки и думка, матрас не промят), тумбочки с ночниками по сторонам кровати, розеток в…"
Les&Park,Приокский,yandex_maps,Мария Скуратова,9 сентября 2025,5.0,"Останавливалась на одни сутки здесь. В целом впечатления на пятерку. Оформили быстро, девушка на ресепшен внимательная и вежливая, все рассказала и показала. Номер чистый, вполне просторный, все необходимое в наличии и в рабочем состоянии. Отдельным пунктом хочу выделить классное расположение, рядом с парком и озером."
Les&Park,Приокский,yandex_maps,Сергей Васенин,23 сентября 2025,5.0,"Номер отличный, чистый, очень удобные спальные места, чистое постельное белье, имеются в наличии предметы гигиены, халаты, тапочки. Отель расположен в лесопарковой зоне, природа очаровывает, чистый воздух. Персонал дружелюбный, вежливый. Единственное чего бы…"
Les&Park,Приокский,yandex_maps,Лариса Е.,10 августа 2025,5.0,"Очень хороший отель. Всё чисто. Находится в лесной зоне, вечерами тихо. В четырехместном номере есть чайник, фен, посуда, телевизор, холодильник. В коридоре микроволновка и утюг. Очень удобно. Шумоизоляция хорошая, соседей не слышали. Если на машине, то удобно. Недалеко есть трамвайная остановка. Рекомендую к посещению."
Les&Park,Приокский,yandex_maps,Яна М.,26 июля 2025,5.0,"Это очень классное место. Мы ездили на выходные , останавливались в лес и папу , чисто, очень уютно, все хорошо. Никаких претензий, все идеально!))у нас ьул двухкомнатный с гостиной, холодильником, вентилятором чайником и вай фай) все самое необходимое, ничего…"
Les&Park,Приокский,yandex_maps,Alexey,6 августа 2025,4.0,"Отличная гостиница в ближайшем пригороде, в парковой зоне. Чистые просторные номера. Почти идеально для семейного отдыха для тех кто на автомобиле. Из минусов - парковка не собственная, и очень маленькая, забита почти все время"
Les&Park,Приокский,yandex_maps,Анна Сметанина,9 сентября 2024,5.0,"Весьма приличное и приятное место, где можно остановиться и отдохнуть в Нижнем Новгороде. Номера просторные, есть всё необходимое: комплекты чистых (что не маловажно) полотенец, небольшой холодильник, кондиционер, (что тоже очень приятно и важно в летнее…"
Les&Park,Приокский,yandex_maps,ShipilovStas,27 августа 2025,5.0,"Отличный отель. Чистый и просторный номер, вежливый персонал, красивая территория, полное обеспечение (вода, чай, зубной набор и так далее)."
Les&Park,Приокский,yandex_maps,Елена Малькова,16 августа 2025,5.0,"Прекрасная гостиница. Нам всё очень понравилось. Уютно, спокойно. Единственный минус удалённость от магазинов и основных достопримечательностей."
Les&Park,Приокский,yandex_maps,Любовь Соловьева,8 октября 2024,4.0,Приезжали в Нижней на выходные . Выбрав эту гостиницу мы ориентировались на ценовой сигмент в приделах 5000р . Сразу скажу в выходной день не так много есть свободных гостинец не…
Les&Park,Приокский,yandex_maps,Татьяна Михайлова,2 августа 2024,5.0,"Гостиница расположена в потрясающем месте. Рядом парк шикарный. Свежо, спокойно.. Конечно, до нее удобно добираться, если на авто. Нам понравилось наружнее убранство, освещение вечернее. Прям…"
Les&Park,Приокский,yandex_maps,Алёна,29 июля 2025,5.0,"Уютная гостиница в лесу, в шаговой доступности несколько пляжей, парковка есть, но не очень большая. Номера уютные и современные, холодильник, фен, телевизор. Кафе в глубоком ремонте…"
Les&Park,Приокский,yandex_maps,Альбина Мингазова,2 сентября 2024,5.0,"Хороший отель находится в лесу, есть где погулять. До центра ехать на машине минут 20. Рядом озера, есть пляж, зона для прогулки и отдыха, есть пляж. Большой номер, большие кровати. Мы проживали с детьми 2+2. Идёт ремонт в ресторане, поэтому позавтракать отеле не получится. Но…"
Les&Park,Приокский,yandex_maps,Екатерина,3 августа 2025,2.0,"Начну с плюсов: рядом парк, поют птички и свежий воздух; большая и удобная кровать. На этом все Минусы: далеко от центра, даже на машине не удобно ездить, номера не соответствуют фото, все достаточно в старом виде. НЕТ…"
Les&Park,Приокский,yandex_maps,Елена Климова,6 мая 2025,4.0,"Далеко от центра, но в этом есть свои плюсы:птички поют и воздух чистейший. Номера хорошие, все чистенькое. Постельное белье, полотенца новое и чистое. На этаже есть кулер с водой, гладильная доска и микроволновка. В номере чайник и…"
Les&Park,Приокский,yandex_maps,Ирина,16 июня 2025,4.0,"Из плюсов: номера относительно свежие, чисто, предоставляют кроватку для малыша. В 2 минутах неплохой парк, можно купить кофе и погулять.…"
Les&Park,Приокский,yandex_maps,Алексей Пилипенко,10 августа 2025,1.0,"Ужасные неубранные номера, кондиционер очень шумит даже когда ты его отключаешь (на ресепшене сказали это у них технологическая особенность такая). Нет места где можно оставить багаж перед заселением, вернее оно есть но это ""место"" на стройке за дверью…"
Les&Park,Приокский,yandex_maps,Вячеслав Осипов,1 июля 2025,5.0,"Прекрасный,уютный,тихий,красивый отель. Были проездом в Нижнем и по рекомендации друзей,решили остановиться именно в ""лес и парк"". +…"
Les&Park,Приокский,yandex_maps,Надежда Голубева,30 августа 2024,5.0,"Отличный номер с гостиной, огромный санузел ,удобные кровати,чистое бельё, плотные шторы,тишина идеальная. Жили на втором этаже,окна были на парк. Нет балкона,но и не зачем,парк с озерами сразу за углом. Всего 1 стул на номер,неплохо завести табуретки или раскладные…"
Les&Park,Приокский,yandex_maps,Дмитрий Ц.,12 августа 2025,5.0,Снимали 2 номера на 3 ночи. Удобное расположение гостиницы. Всё необходимое в наличии. На этаже кулер + микроволновка. Вечером всегда были свободные 1-2 парковочных места. В целом понравилось.
